ProviderType,DFTA ID,ContractYear,SponsorName,ProgramName,ServiceID,ServiceName,BudgetedUnits
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,CNDN,CONGREGATE DINNER,9400
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,HLMG,HEALTH MANAGEMENT,1045
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,ICSA,ISC CASE ASSISTANCE,142
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,IINF,ISC INFORMATION,427
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,INED,ISC NUTRITION EDUCATION,523
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,PHEX,PHYSICAL HEALTH/EXERCISE,1045
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,SCED,EDUCATION,425
SENIOR CENTER CONTRACTS,3AP02,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE BRONX,TECH,TECHNOLOGY,142
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,ARTS,ARTS,391
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,CNDN,CONGREGATE DINNER,3100
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,HLMG,HEALTH MANAGEMENT,1081
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,ICSA,ISC CASE ASSISTANCE,147
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,IINF,ISC INFORMATION,441
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,INED,ISC NUTRITION EDUCATION,541
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,PHEX,PHYSICAL HEALTH/EXERCISE,439
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,SCED,EDUCATION,439
SENIOR CENTER CONTRACTS,3AP03,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,TECH,TECHNOLOGY,146
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,ARTS,ARTS,143
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,CNDN,CONGREGATE DINNER,1875
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,HLMG,HEALTH MANAGEMENT,396
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,ICSA,ISC CASE ASSISTANCE,54
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,IINF,ISC INFORMATION,162
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,INED,ISC NUTRITION EDUCATION,198
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,PHEX,PHYSICAL HEALTH/EXERCISE,396
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,SCED,EDUCATION,161
SENIOR CENTER CONTRACTS,3AP04,2019,SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND,SAGE HARLEM,TECH,TECHNOLOGY,54
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,ARTS,ARTS,22
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,18750
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,440
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,ITEL,IN-HOME TELEPHONE,132
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,3081
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,150
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,SCED,EDUCATION,275
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,SCIN,SR CTR INFORMATION,55
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,240
SENIOR CENTER CONTRACTS,40101,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Rockaway Park Neighborhood Senior Center,TECH,TECHNOLOGY,44
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,ARTS,ARTS,71
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,16250
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,900
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,1168
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,400
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,SCED,EDUCATION,206
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,SCIN,SR CTR INFORMATION,250
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,138
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,TECH,TECHNOLOGY,72
SENIOR CENTER CONTRACTS,42501,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Woodhaven Neighborhood Senior Center,TRAN,TRANSPORTATION,8500
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,ARTS,ARTS,200
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,16250
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,1450
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,274
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,SCED,EDUCATION,520
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,SCIN,SR CTR INFORMATION,25
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,42A01,2019,BROOKS SENIOR CENTER,Brooks Memorial Neighborhood Senior Center,TECH,TECHNOLOGY,156
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,ARTS,ARTS,60
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,22713
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,480
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,ITEL,IN-HOME TELEPHONE,450
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,3695
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,180
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,SCED,EDUCATION,644
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,SCIN,SR CTR INFORMATION,55
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,180
SENIOR CENTER CONTRACTS,42J01,2019,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,Roy Reuther Neighborhood Senior Center,TECH,TECHNOLOGY,44
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,ARTS,ARTS,241
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,5000
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,30408
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,CNWE,CONGREGATE WEEKEND,3825
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,11700
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,20800
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,722
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,SCED,EDUCATION,1025
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,SCIN,SR CTR INFORMATION,390
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,300
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,TECH,TECHNOLOGY,416
SENIOR CENTER CONTRACTS,42Q01,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Theodora Jackson Neighborhood Senior Center,TRAN,TRANSPORTATION,1100
SENIOR CENTER CONTRACTS,42Q02,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,International Towers Social Club,ARTS,ARTS,215
SENIOR CENTER CONTRACTS,42Q02,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,International Towers Social Club,CNLH,CONGREGATE LUNCH,5000
SENIOR CENTER CONTRACTS,42Q02,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,International Towers Social Club,PHEX,PHYSICAL HEALTH/EXERCISE,714
SENIOR CENTER CONTRACTS,42Q02,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,International Towers Social Club,SCED,EDUCATION,215
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,ARTS,ARTS,520
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,CNDN,CONGREGATE DINNER,3750
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,CNLH,CONGREGATE LUNCH,37500
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,CNWE,CONGREGATE WEEKEND,2600
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,HLMG,HEALTH MANAGEMENT,4044
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,HPEB,HEALTH PROMO EVID BASED,200
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,ICSA,ISC CASE ASSISTANCE,750
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,IINF,ISC INFORMATION,900
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,INED,ISC NUTRITION EDUCATION,240
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,6145
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,SCED,EDUCATION,415
SENIOR CENTER CONTRACTS,42T01,2019,SELFHELP COMMUNITY SERVICES INC,Selfhelp Innovative Senior Center,TECH,TECHNOLOGY,260
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,ARTS,ARTS,234
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,CNLH,CONGREGATE LUNCH,25000
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,CNWE,CONGREGATE WEEKEND,6
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,HLMG,HEALTH MANAGEMENT,5615
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,HPEB,HEALTH PROMO EVID BASED,30
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,ICSA,ISC CASE ASSISTANCE,1125
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,IINF,ISC INFORMATION,65
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,INED,ISC NUTRITION EDUCATION,600
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,8253
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,SCED,EDUCATION,286
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,TECH,TECHNOLOGY,104
SENIOR CENTER CONTRACTS,42V01,2019,SERVICES NOW FOR ADULT PERSONS INC,SNAP Innovative Senior Center,TRAN,TRANSPORTATION,7625
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,ARTS,ARTS,63
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,21250
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,1240
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,1984
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,400
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,SCED,EDUCATION,402
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,SCIN,SR CTR INFORMATION,250
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,180
SENIOR CENTER CONTRACTS,42W01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Ozone Park Neighborhood Senior Center,TECH,TECHNOLOGY,72
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,ARTS,ARTS,125
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,33000
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,1300
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,ITEL,IN-HOME TELEPHONE,1000
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,3000
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,800
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,SCED,EDUCATION,265
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,SCIN,SR CTR INFORMATION,250
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,TECH,TECHNOLOGY,140
SENIOR CENTER CONTRACTS,42X01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,CCNS Dellamonica-Steinway Neighborhood Senior Center,TRAN,TRANSPORTATION,5000
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,ARTS,ARTS,52
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,CNLH,CONGREGATE LUNCH,15000
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,CNWE,CONGREGATE WEEKEND,520
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,ESAT,ESCORT/ASSIST TRANS,124
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,HLMG,HEALTH MANAGEMENT,125
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,ISHP,IN-HOME SHOPPING ASSIST,52
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,ITEL,IN-HOME TELEPHONE,500
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,IVST,IN-HOME VISITING,219
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,PHEX,PHYSICAL HEALTH/EXERCISE,6250
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,SCCA,SR CTR CASE ASSISTANCE,250
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,SCED,EDUCATION,490
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,SCIN,SR CTR INFORMATION,63
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,SCNE,SR CTR NUTRITION EDUC,300
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,TECH,TECHNOLOGY,52
SENIOR CENTER CONTRACTS,42Y01,2019,ELMCOR YOUTH & ADULT ACTIVITIES INC,Elmcor's Golden Phoenix Club One,TRAN,TRANSPORTATION,7250
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,ARTS,ARTS,208
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,CNBK,CONGREGATE BREAKFASTS,10000
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,CNLH,CONGREGATE LUNCH,16390
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,HLMG,HEALTH MANAGEMENT,140
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,PHEX,PHYSICAL HEALTH/EXERCISE,75752
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,SCCA,SR CTR CASE ASSISTANCE,750
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,SCED,EDUCATION,3250
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,SCIN,SR CTR INFORMATION,125
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,SCNE,SR CTR NUTRITION EDUC,120
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,TECH,TECHNOLOGY,156
SENIOR CENTER CONTRACTS,43501,2019,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,JSPOA Friendship Neighborhood Senior Center,TRAN,TRANSPORTATION,15604
SENIOR CENTER CONTRACTS,43A01,2019,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,Bayside Neighborhood Senior Center,ARTS,ARTS,341
